taxpayer_id,industry,region,years_in_business,annual_turnover_£,vat_due_£,days_late_filing,days_late_payment,reported_turnover_£,filing_consistency_score,risk_flag,estimated_tax_gap_£,risk_score,under_report_pct,risk_band,audit_priority
TX034407,Agriculture,North,30,788072.0,157614.0,288,240,202821.0,0.019206332684856,Potential Under-Reporting,117050.0,100.0,0.7426364596128272,Very High,537
TX082327,Transport,North,17,1133611.0,226722.0,113,118,537007.0,0.0072929780786041,Suspicious Pattern,119320.0,100.0,0.5262863539609266,Very High,538
TX042477,Finance,Wales,20,848467.0,169693.0,251,305,107954.0,0.0700317687561029,Potential Under-Reporting,148102.0,100.0,0.8727658235382165,Very High,539
TX042479,Wholesale,South,20,359842.0,71968.0,233,225,98260.0,0.0439682042048501,Potential Under-Reporting,52316.0,100.0,0.7269357106730177,Very High,540
TX079075,Construction,Scotland,5,317225.0,63445.0,113,88,162654.0,0.0077838173661757,Suspicious Pattern,30914.0,100.0,0.4872598313499882,Very High,541
TX004494,Transport,North,10,454683.0,90937.0,112,97,221671.0,0.0994172686800011,Suspicious Pattern,46602.0,100.0,0.5124713261766989,Very High,542
TX030419,Hospitality,Scotland,30,14857.0,2971.0,83,101,6313.0,0.1231048312446139,Suspicious Pattern,1708.0,100.0,0.5750824527158915,Very High,543
TX047416,Manufacturing,Wales,24,308806.0,61761.0,98,105,158359.0,0.1017032930527607,Suspicious Pattern,30089.0,100.0,0.4871893680822264,Very High,544
TX074149,Finance,Scotland,10,178137.0,35627.0,114,100,74476.0,0.081071024066062,Suspicious Pattern,20732.0,100.0,0.5819172883791689,Very High,545
TX093339,Professional Services,West,21,11859.0,2372.0,222,342,2411.0,0.0028605177841907,Potential Under-Reporting,1889.0,100.0,0.7966944936335273,Very High,546
TX008494,Transport,Wales,26,162113.0,32423.0,212,344,31885.0,0.0934226227954158,Potential Under-Reporting,26045.0,100.0,0.8033162053629258,Very High,547
TX066012,Wholesale,South,24,308592.0,61718.0,292,203,56612.0,0.0072970156685733,Potential Under-Reporting,50395.0,100.0,0.8165474153574946,Very High,548
TX095192,Transport,South,11,63743.0,12749.0,310,246,13672.0,0.0982204727781591,Potential Under-Reporting,10014.0,100.0,0.7855137034654786,Very High,549
TX065979,Retail,Wales,24,11580.0,2316.0,239,246,3079.0,0.0313168853697055,Potential Under-Reporting,1700.0,100.0,0.7341105354058722,Very High,550
TX024402,Transport,Wales,20,235778.0,47156.0,193,219,52484.0,0.0827107624552429,Potential Under-Reporting,36658.0,100.0,0.777400775305584,Very High,551
TX004516,Agriculture,North,26,495545.0,99109.0,356,328,140415.0,0.0293576621739835,Potential Under-Reporting,71025.0,100.0,0.7166453097095118,Very High,552
TX066045,Transport,West,13,192426.0,38485.0,281,315,50826.0,0.0019269764035804,Potential Under-Reporting,28319.0,100.0,0.7358672944404602,Very High,553
TX024342,Hospitality,North,4,344129.0,68826.0,91,108,143735.0,0.0697114877205547,Suspicious Pattern,40078.0,100.0,0.5823223268018679,Very High,554
TX016562,Hospitality,Scotland,23,274900.0,54980.0,339,363,79632.0,0.0212885884395432,Potential Under-Reporting,39053.0,100.0,0.7103237540923972,Very High,555
TX016564,Manufacturing,London,9,19232.0,3846.0,103,119,7727.0,0.2402737692475079,Suspicious Pattern,2300.0,100.0,0.5982217138103162,Very High,556
TX024298,Transport,North,21,19026.0,3805.0,249,245,3858.0,0.0528300063835102,Potential Under-Reporting,3033.0,100.0,0.7972248502049827,Very High,557
TX001909,Professional Services,Scotland,19,1247163.0,249433.0,95,113,659579.0,0.0739787631688403,Suspicious Pattern,117516.0,100.0,0.47113649138083796,Very High,558
TX093312,Professional Services,East,10,112627.0,22525.0,86,98,54445.0,0.0401438235418774,Suspicious Pattern,11636.0,100.0,0.5165901604411021,Very High,559
TX059662,Retail,South,26,434547.0,86909.0,85,113,205512.0,0.0400577182971874,Suspicious Pattern,45806.0,100.0,0.5270661171288721,Very High,560
TX096062,Transport,East,24,60570.0,12114.0,245,270,10786.0,0.0123612846147151,Potential Under-Reporting,9956.0,100.0,0.8219250454020142,Very High,561
TX030573,Transport,South,15,1343939.0,268788.0,227,364,179251.0,0.0721422177801279,Potential Under-Reporting,232937.0,100.0,0.8666226666537693,Very High,562
TX079184,Retail,West,15,330953.0,66191.0,283,197,49604.0,0.0751231754818484,Potential Under-Reporting,56269.0,100.0,0.8501176904273416,Very High,563
TX094338,Construction,North,1,258579.0,51716.0,119,101,111937.0,0.1192915035456105,Suspicious Pattern,29328.0,100.0,0.5671071510060756,Very High,564
TX034245,Wholesale,East,18,198648.0,39730.0,325,325,51455.0,0.0581927588716868,Potential Under-Reporting,29438.0,100.0,0.7409739841327373,Very High,565
TX044148,Professional Services,North,17,11204.0,2241.0,237,205,3146.0,0.0467860050558577,Potential Under-Reporting,1611.0,100.0,0.7192074259193145,Very High,566
TX018905,Construction,South,10,7534379.0,1506876.0,265,225,1157505.0,0.0695221921468219,Potential Under-Reporting,1275374.0,100.0,0.8463702184347244,Very High,567
TX021426,Construction,Scotland,23,2182759.0,436552.0,117,103,1077527.0,0.1250297283706266,Suspicious Pattern,221046.0,100.0,0.506346325911381,Very High,568
TX082200,Finance,West,22,68552.0,13710.0,106,89,28099.0,0.1853827800638605,Suspicious Pattern,8090.0,100.0,0.5901067802544054,Very High,569
TX082207,Construction,Wales,14,362977.0,72595.0,92,105,174085.0,0.1317515048035449,Suspicious Pattern,37778.0,100.0,0.5203966091515441,Very High,570
TX030593,Agriculture,Scotland,12,33193.0,6639.0,113,110,14563.0,0.1508021710088272,Suspicious Pattern,3725.0,100.0,0.561262916880065,Very High,571
TX066159,Professional Services,West,27,56352.0,11270.0,109,97,23799.0,0.1372894601132688,Suspicious Pattern,6510.0,100.0,0.5776724872231687,Very High,572
TX066118,Agriculture,West,18,1329973.0,265995.0,351,302,289006.0,0.071698538048345,Potential Under-Reporting,208193.0,100.0,0.7826978442419508,Very High,573
TX024286,Finance,North,27,21762.0,4352.0,236,307,3520.0,0.0287181866631536,Potential Under-Reporting,3648.0,100.0,0.838250160830806,Very High,574
TX050842,Retail,West,8,120920.0,24184.0,110,90,55342.0,0.0520311572793675,Suspicious Pattern,13115.0,100.0,0.5423255044657624,Very High,575
TX004578,Transport,North,5,508838.0,101768.0,110,97,288086.0,0.0176108410868813,Suspicious Pattern,44150.0,100.0,0.4338355232903203,Very High,576
TX086219,Professional Services,Scotland,2,264831.0,52966.0,100,99,110344.0,0.2073456944864402,Suspicious Pattern,30897.0,100.0,0.5833418293175648,Very High,577
TX030669,Construction,East,4,325101.0,65020.0,108,95,164470.0,0.1093993791755896,Suspicious Pattern,32126.0,100.0,0.4940956810345093,Very High,578
TX011479,Agriculture,London,21,67653.0,13531.0,346,238,9020.0,0.0484347542841761,Potential Under-Reporting,11726.0,100.0,0.866672579190871,Very High,579
TX066172,Manufacturing,Wales,25,741436.0,148287.0,346,213,178447.0,0.0887268395860394,Potential Under-Reporting,112597.0,100.0,0.7593224499484783,Very High,580
TX016682,Transport,North,25,514947.0,102989.0,291,223,124283.0,0.0398582178344659,Potential Under-Reporting,78132.0,100.0,0.7586489483383727,Very High,581
TX016658,Hospitality,North,25,2500620.0,500124.0,119,114,1097823.0,0.1087281626624263,Suspicious Pattern,280559.0,100.0,0.5609796770400941,Very High,582
TX011468,Hospitality,Wales,25,252001.0,50400.0,84,92,101001.0,0.1302182515796273,Suspicious Pattern,30199.0,100.0,0.5992039714128119,Very High,583
TX098911,Professional Services,London,2,67634.0,13527.0,266,346,13757.0,0.0771923990394683,Potential Under-Reporting,10775.0,100.0,0.7965963864328592,Very High,584
TX037374,Professional Services,North,15,961574.0,192315.0,358,268,226223.0,0.0470778670285998,Potential Under-Reporting,147070.0,100.0,0.7647367753287838,Very High,585
TX045597,Finance,East,3,223333.0,44667.0,333,311,55893.0,0.042559106088952,Potential Under-Reporting,33487.0,100.0,0.7497324622872571,Very High,586
TX000683,Manufacturing,North,25,814129.0,162826.0,311,346,132159.0,0.0311222102740044,Potential Under-Reporting,136393.0,100.0,0.8376682319386731,Very High,587
TX044154,Professional Services,London,25,44934.0,8987.0,103,104,20296.0,0.1194419757699412,Suspicious Pattern,4927.0,100.0,0.5483153068945564,Very High,588
TX093037,Finance,North,4,1192257.0,238451.0,192,254,317435.0,0.0311994067928273,Potential Under-Reporting,174964.0,100.0,0.733752873751213,Very High,589
TX034201,Hospitality,Scotland,9,67326.0,13465.0,111,95,36772.0,0.012158639715597,Suspicious Pattern,6110.0,100.0,0.4538217033538306,Very High,590
TX052770,Agriculture,East,22,555611.0,111122.0,333,288,164773.0,0.0896909435611126,Potential Under-Reporting,78167.0,100.0,0.7034381968679526,Very High,591
TX006128,Hospitality,West,23,25178.0,5036.0,315,258,3237.0,0.0849172869773646,Potential Under-Reporting,4388.0,100.0,0.8714353800937327,Very High,592
TX086180,Construction,London,9,152413.0,30483.0,97,109,81911.0,0.0619592906172095,Suspicious Pattern,14100.0,100.0,0.46257209030725727,Very High,593
TX066207,Professional Services,South,27,20623.0,4125.0,81,101,8403.0,0.1182275773440724,Suspicious Pattern,2443.0,100.0,0.5925423071328129,Very High,594
TX094658,Wholesale,East,13,175944.0,35189.0,338,358,51913.0,0.0274113516359397,Potential Under-Reporting,24806.0,100.0,0.7049458918746874,Very High,595
TX008650,Finance,Wales,9,366251.0,73250.0,83,116,168727.0,0.0546051339216583,Suspicious Pattern,39504.0,100.0,0.5393132032404007,Very High,596
TX056100,Retail,Wales,13,44365.0,8873.0,254,205,7566.0,0.0935163906489174,Potential Under-Reporting,7359.0,100.0,0.8294601600360645,Very High,597
TX021457,Hospitality,Scotland,26,31590.0,6318.0,332,299,4352.0,0.0093031651575531,Potential Under-Reporting,5447.0,100.0,0.8622348844571067,Very High,598
TX018853,Hospitality,North,28,30992.0,6198.0,104,96,16153.0,0.0835402249848961,Suspicious Pattern,2967.0,100.0,0.4788009808982963,Very High,599
TX069043,Agriculture,East,3,520457.0,104091.0,106,106,218434.0,0.1928412787079284,Suspicious Pattern,60404.0,100.0,0.5803034640709991,Very High,600
TX056062,Wholesale,London,16,32509.0,6502.0,213,209,3503.0,0.0921686797499438,Potential Under-Reporting,5801.0,100.0,0.8922452243993971,Very High,601
TX030811,Construction,Wales,16,206188.0,41238.0,99,105,106956.0,0.0008979309823809,Suspicious Pattern,19846.0,100.0,0.481269521019652,Very High,602
TX059332,Transport,North,14,18393.0,3679.0,83,97,8354.0,0.0705266248853081,Suspicious Pattern,2007.0,100.0,0.5458054694720818,Very High,603
TX024135,Retail,North,30,1382519.0,276504.0,205,228,399574.0,0.0719288442123621,Potential Under-Reporting,196588.0,100.0,0.7109811872386564,Very High,604
TX024163,Professional Services,West,29,430252.0,86050.0,99,100,202590.0,0.1215186555218425,Suspicious Pattern,45532.0,100.0,0.5291364130788468,Very High,605
TX079398,Construction,Scotland,21,19705.0,3941.0,196,196,2196.0,0.0529550969410704,Potential Under-Reporting,3501.0,100.0,0.8885562040091347,Very High,606
TX079418,Transport,London,4,5372510.0,1074502.0,81,96,2189830.0,0.008021233807588,Suspicious Pattern,636535.0,100.0,0.5924009448097817,Very High,607
TX042664,Professional Services,South,28,19307.0,3861.0,84,93,8234.0,0.0045806542838633,Suspicious Pattern,2214.0,100.0,0.5735225565856943,Very High,608
TX066296,Manufacturing,West,21,156557.0,31311.0,94,117,67293.0,0.0460314972280597,Suspicious Pattern,17852.0,100.0,0.570169331297866,Very High,609
TX073895,Construction,Wales,8,73820.0,14764.0,107,112,30396.0,0.0579091993334626,Suspicious Pattern,8684.0,100.0,0.5882416689244108,Very High,610
TX086080,Professional Services,North,3,304182.0,60836.0,299,263,86272.0,0.0369779693257642,Potential Under-Reporting,43581.0,100.0,0.7163803249370443,Very High,611
TX079444,Professional Services,South,28,570570.0,114114.0,294,302,129619.0,0.0565192057359212,Potential Under-Reporting,88190.0,100.0,0.7728254201938413,Very High,612
TX008668,Manufacturing,London,25,2719.0,544.0,315,335,483.0,0.0466770170413342,Potential Under-Reporting,447.0,100.0,0.8223611621919823,Very High,613
TX090158,Agriculture,North,8,1678463.0,335693.0,222,335,191934.0,0.029267981647061,Potential Under-Reporting,297305.0,100.0,0.8856489538345498,Very High,614
TX045620,Construction,North,9,137349.0,27470.0,101,105,72292.0,0.065093516041167,Suspicious Pattern,13011.0,100.0,0.47366198516188684,Very High,615
TX034079,Construction,Wales,24,873719.0,174744.0,347,227,130829.0,0.0235583833300713,Potential Under-Reporting,148577.0,100.0,0.8502619263172714,Very High,616
TX084651,Hospitality,East,16,17456.0,3491.0,94,106,8780.0,0.0165463512243959,Suspicious Pattern,1735.0,100.0,0.4970210815765353,Very High,617
TX051030,Retail,North,7,394720.0,78944.0,314,247,43819.0,0.0207938275133625,Potential Under-Reporting,70180.0,100.0,0.8889871301175517,Very High,618
TX011263,Agriculture,Wales,9,215396.0,43079.0,330,183,35852.0,0.0583496029978236,Potential Under-Reporting,35908.0,100.0,0.8335530836227228,Very High,619
TX066366,Professional Services,Wales,6,45914.0,9183.0,103,91,23147.0,0.0248532252065947,Suspicious Pattern,4553.0,100.0,0.49586182863614586,Very High,620
TX088984,Retail,West,6,10975.0,2195.0,106,106,5810.0,0.0242671845400482,Suspicious Pattern,1032.0,100.0,0.4706150341685649,Very High,621
TX091978,Professional Services,Scotland,26,97156.0,19431.0,360,257,27830.0,0.0523878580144694,Potential Under-Reporting,13865.0,100.0,0.7135534604141792,Very High,622
TX011213,Hospitality,North,4,42584.0,8517.0,251,193,6553.0,0.0630149222000375,Potential Under-Reporting,7206.0,100.0,0.8461159120796543,Very High,623
TX011215,Professional Services,South,28,208938.0,41788.0,102,92,85633.0,0.0030096081423329,Suspicious Pattern,24660.0,100.0,0.5901511453158353,Very High,624
TX066396,Agriculture,South,18,10344.0,2069.0,119,108,5010.0,0.0608690918794713,Suspicious Pattern,1066.0,100.0,0.515661252900232,Very High,625
TX089022,Hospitality,Wales,11,283731.0,56746.0,104,98,120689.0,0.146276971383231,Suspicious Pattern,32608.0,100.0,0.5746358346461966,Very High,626
TX033967,Construction,East,28,1417370.0,283474.0,181,314,181881.0,0.0367988334358728,Potential Under-Reporting,247097.0,100.0,0.8716771203002744,Very High,627
TX000725,Agriculture,Scotland,16,151175.0,30235.0,299,200,19847.0,0.0972282785805899,Potential Under-Reporting,26265.0,100.0,0.8687150653216471,Very High,628
TX082028,Manufacturing,East,8,320371.0,64074.0,284,210,41474.0,0.0327372183493576,Potential Under-Reporting,55779.0,100.0,0.8705438382375433,Very High,629
TX039080,Wholesale,West,19,87202.0,17440.0,92,90,40234.0,0.1017141472680554,Suspicious Pattern,9393.0,100.0,0.5386114997362446,Very High,630
TX011173,Transport,East,8,689825.0,137965.0,92,98,309107.0,0.0926739933217706,Suspicious Pattern,76143.0,100.0,0.5519051933461385,Very High,631
TX089033,Transport,West,18,13152.0,2630.0,93,102,5520.0,0.0787336591240911,Suspicious Pattern,1526.0,100.0,0.5802919708029197,Very High,632
TX042708,Wholesale,Wales,21,194118.0,38824.0,278,321,44578.0,0.0029367559524921,Potential Under-Reporting,29907.0,100.0,0.7703561751099847,Very High,633
TX016820,Professional Services,West,30,3518.0,704.0,308,187,478.0,0.0652161132312669,Potential Under-Reporting,607.0,100.0,0.8641273450824332,Very High,634
TX030999,Transport,West,4,1819775.0,363955.0,218,354,283325.0,0.0971362023552632,Potential Under-Reporting,307289.0,100.0,0.8443076753994313,Very High,635
TX004766,Manufacturing,West,6,342156.0,68431.0,326,195,91008.0,0.0150271691917619,Potential Under-Reporting,50229.0,100.0,0.7340160628485253,Very High,636
TX099528,Finance,Wales,8,195792.0,39158.0,99,117,101103.0,0.0725658568728563,Suspicious Pattern,18937.0,100.0,0.483620372640353,Very High,637
TX039069,Agriculture,South,28,300698.0,60140.0,320,344,68390.0,0.0660852621022248,Potential Under-Reporting,46461.0,100.0,0.7725625045726942,Very High,638
TX016898,Manufacturing,South,26,5865.0,1173.0,248,313,1002.0,0.0778558418227185,Potential Under-Reporting,972.0,100.0,0.829156010230179,Very High,639
TX079645,Agriculture,North,20,47385.0,9477.0,356,296,13338.0,0.0294526832257156,Potential Under-Reporting,6809.0,100.0,0.7185185185185186,Very High,640
TX031098,Manufacturing,West,26,130585.0,26117.0,192,271,13346.0,0.0831721969071883,Potential Under-Reporting,23447.0,100.0,0.8977983688785083,Very High,641
TX000750,Retail,Scotland,28,414617.0,82923.0,109,78,178719.0,0.0247851077019216,Suspicious Pattern,47179.0,100.0,0.5689539985094678,Very High,642
TX090121,Agriculture,West,2,307255.0,61451.0,93,107,136106.0,0.112097144468879,Suspicious Pattern,34229.0,100.0,0.5570259230931962,Very High,643
TX071976,Professional Services,East,28,281914.0,56383.0,103,110,115301.0,0.0948884064949791,Suspicious Pattern,33322.0,100.0,0.5910064771526068,Very High,644
TX033949,Professional Services,Wales,1,13369.0,2674.0,302,261,2899.0,0.0771917502392994,Potential Under-Reporting,2093.0,100.0,0.7831550602139278,Very High,645
TX016927,Transport,Scotland,10,193152.0,38630.0,110,93,98530.0,0.0467979730334688,Suspicious Pattern,18924.0,100.0,0.4898836149768058,Very High,646
TX059101,Agriculture,West,18,200030.0,40006.0,309,256,42086.0,0.0173637491710336,Potential Under-Reporting,31588.0,100.0,0.7896015597660351,Very High,647
TX038996,Manufacturing,West,27,299026.0,59805.0,326,288,65872.0,0.047102171274869,Potential Under-Reporting,46630.0,100.0,0.7797114632172453,Very High,648
TX047084,Construction,South,21,97272.0,19454.0,81,92,39829.0,0.0559708304604365,Suspicious Pattern,11488.0,100.0,0.5905399292704993,Very High,649
TX079679,Professional Services,South,2,3519910.0,703982.0,91,104,1768665.0,0.0576025214140581,Suspicious Pattern,350248.0,100.0,0.4975255049134779,Very High,650
TX031182,Construction,East,21,687599.0,137520.0,355,298,90560.0,0.0672319541641661,Potential Under-Reporting,119407.0,100.0,0.8682953291089719,Very High,651
TX001739,Transport,North,23,53517.0,10703.0,361,348,5528.0,0.0060014091423726,Potential Under-Reporting,9597.0,100.0,0.8967057196778594,Very High,652
TX066503,Agriculture,South,29,24931.0,4986.0,274,261,5159.0,0.0270793562366378,Potential Under-Reporting,3954.0,100.0,0.7930688700814247,Very High,653
TX073697,Retail,North,6,130980.0,26196.0,85,103,55620.0,0.1204330242906265,Suspicious Pattern,15071.0,100.0,0.5753550160329821,Very High,654
TX016953,Finance,East,6,35330.0,7066.0,98,110,17205.0,0.0366732430503935,Suspicious Pattern,3624.0,100.0,0.5130200962354939,Very High,655
TX092567,Hospitality,East,30,43734.0,8747.0,84,93,19442.0,0.0781690267014708,Suspicious Pattern,4858.0,100.0,0.5554488498650936,Very High,656
TX066480,Professional Services,Wales,21,130457.0,26091.0,360,338,18202.0,0.0443888792656421,Potential Under-Reporting,22450.0,100.0,0.8604750990747909,Very High,657
TX059055,Manufacturing,South,16,1569070.0,313814.0,111,106,799526.0,0.0374722652029863,Suspicious Pattern,153908.0,100.0,0.49044593294116895,Very High,658
TX079772,Manufacturing,London,26,78393.0,15679.0,106,117,37146.0,0.0381957777567418,Suspicious Pattern,8249.0,100.0,0.5261566721518502,Very High,659
TX084728,Hospitality,North,11,226493.0,45299.0,100,107,107210.0,0.038165668615418,Suspicious Pattern,23856.0,100.0,0.5266520378113231,Very High,660
TX008801,Construction,Wales,17,154296.0,30859.0,90,77,65136.0,0.0234353693462054,Suspicious Pattern,17831.0,100.0,0.5778503655311868,Very High,661
TX008815,Agriculture,Wales,9,182885.0,36577.0,109,103,77398.0,0.2082032683004981,Suspicious Pattern,21097.0,100.0,0.5767941602646471,Very High,662
TX056335,Construction,South,17,6635.0,1327.0,98,98,2695.0,0.0867134431176756,Suspicious Pattern,787.0,100.0,0.5938206480783723,Very High,663
TX068900,Manufacturing,Scotland,22,228794.0,45759.0,350,256,56084.0,0.0516505136303396,Potential Under-Reporting,34541.0,100.0,0.7548711941746724,Very High,664
TX000759,Retail,London,5,339463.0,67893.0,118,97,139827.0,0.1034702134569041,Suspicious Pattern,39927.0,100.0,0.5880935477504176,Very High,665
TX044038,Agriculture,North,10,245995.0,49199.0,114,92,113124.0,0.1561316314410369,Suspicious Pattern,26574.0,100.0,0.5401369946543629,Very High,666
TX044018,Professional Services,London,23,52193.0,10439.0,347,315,9475.0,0.0786525229808852,Potential Under-Reporting,8543.0,100.0,0.8184622458950433,Very High,667
TX098167,Manufacturing,Wales,16,181649.0,36330.0,91,90,83001.0,0.1471294133273088,Suspicious Pattern,19729.0,100.0,0.5430693260078503,Very High,668
TX008770,Professional Services,North,14,76329.0,15266.0,95,108,32320.0,0.0612553311912227,Suspicious Pattern,8801.0,100.0,0.5765698489433898,Very High,669
TX031231,Transport,South,29,41317.0,8263.0,87,106,18818.0,0.0351892865115923,Suspicious Pattern,4499.0,100.0,0.5445458285935572,Very High,670
TX031241,Manufacturing,South,7,18895.0,3779.0,298,322,4250.0,0.0044280027262307,Potential Under-Reporting,2928.0,100.0,0.775072770574226,Very High,671
TX023900,Finance,East,5,739086.0,147817.0,230,253,170689.0,0.0892586444414493,Potential Under-Reporting,113679.0,100.0,0.7690539395956627,Very High,672
TX011017,Professional Services,South,9,65667.0,13133.0,198,300,7789.0,0.0973051683660943,Potential Under-Reporting,11575.0,100.0,0.8813863889015792,Very High,673
TX008872,Construction,South,14,156586.0,31317.0,101,109,63210.0,0.0949352067185794,Suspicious Pattern,18675.0,100.0,0.596324064731202,Very High,674
TX056373,Finance,North,27,378557.0,75711.0,115,92,165460.0,0.0718216263752251,Suspicious Pattern,42619.0,100.0,0.5629191905049966,Very High,675
TX068865,Retail,East,14,288249.0,57650.0,218,302,38788.0,0.0194566524658352,Potential Under-Reporting,49892.0,100.0,0.8654357864207681,Very High,676
TX095369,Agriculture,South,9,2122423.0,424485.0,180,333,580935.0,0.0682783262609346,Potential Under-Reporting,308297.0,100.0,0.7262868900308751,Very High,677
TX031276,Transport,North,14,169611.0,33922.0,197,257,19872.0,0.0457373985954777,Potential Under-Reporting,29947.0,100.0,0.8828377876434901,Very High,678
TX073639,Professional Services,South,3,14106.0,2821.0,112,102,6842.0,0.0697081894539214,Suspicious Pattern,1452.0,100.0,0.5149581738267404,Very High,679
TX058914,Agriculture,North,2,1148943.0,229789.0,112,119,463055.0,0.2506511869846793,Suspicious Pattern,137177.0,100.0,0.5969730439194982,Very High,680
TX051227,Finance,West,25,111893.0,22379.0,236,220,28481.0,0.0882133516639103,Potential Under-Reporting,16682.0,100.0,0.7454621826208967,Very High,681
TX031328,Wholesale,North,26,67890.0,13578.0,119,110,29466.0,0.0224933938370091,Suspicious Pattern,7684.0,100.0,0.5659743703049049,Very High,682
TX001691,Wholesale,North,18,163132.0,32626.0,230,252,29742.0,0.0381687102291133,Potential Under-Reporting,26677.0,100.0,0.8176813868523649,Very High,683
TX051259,Transport,Wales,30,209672.0,41934.0,107,90,92945.0,0.1241461142134369,Suspicious Pattern,23345.0,100.0,0.556712388874051,Very High,684
TX031366,Construction,Wales,26,8003.0,1601.0,86,107,3907.0,0.0826659251129827,Suspicious Pattern,819.0,100.0,0.5118080719730101,Very High,685
TX010882,Finance,London,20,45545.0,9109.0,96,93,22381.0,0.0336364083289424,Suspicious Pattern,4632.0,100.0,0.5085958941706005,Very High,686
TX046979,Hospitality,North,11,20600.0,4120.0,355,209,2224.0,0.0511814107653168,Potential Under-Reporting,3675.0,100.0,0.8920388349514563,Very High,687
TX085903,Finance,East,13,409939.0,81988.0,206,297,43706.0,0.0175054510309791,Potential Under-Reporting,73246.0,100.0,0.8933841376399904,Very High,688
TX066754,Construction,East,15,69585.0,13917.0,337,239,10599.0,0.0316744800054067,Potential Under-Reporting,11797.0,100.0,0.8476826902349645,Very High,689
TX073530,Agriculture,East,10,438830.0,87766.0,243,214,78268.0,0.0625176940810446,Potential Under-Reporting,72112.0,100.0,0.821643916778707,Very High,690
TX073549,Professional Services,West,30,5785150.0,1157030.0,345,346,1382751.0,0.0458794126059377,Potential Under-Reporting,880479.0,100.0,0.7609826884350449,Very High,691
TX066710,Manufacturing,Scotland,27,923198.0,184640.0,95,98,455015.0,0.0356199621972649,Suspicious Pattern,93636.0,100.0,0.5071317312212548,Very High,692
TX023713,Construction,Scotland,30,12418.0,2484.0,181,324,1947.0,0.0688045208066106,Potential Under-Reporting,2094.0,100.0,0.843211467224996,Very High,693
TX052519,Construction,South,22,130338.0,26068.0,112,84,53774.0,0.1621516778139048,Suspicious Pattern,15312.0,100.0,0.5874265371572374,Very High,694
TX018690,Manufacturing,Wales,25,938808.0,187762.0,250,322,153135.0,0.0529012337175516,Potential Under-Reporting,157134.0,100.0,0.8368835800291433,Very High,695
TX018683,Professional Services,West,8,94180.0,18836.0,105,106,38220.0,0.0053373716462973,Suspicious Pattern,11191.0,100.0,0.5941813548524103,Very High,696
TX037578,Finance,London,18,12751.0,2550.0,90,94,5167.0,0.1148182861415652,Suspicious Pattern,1516.0,100.0,0.5947768802446867,Very High,697
TX096855,Hospitality,North,24,113767.0,22753.0,89,103,58096.0,0.0406851764261624,Suspicious Pattern,11134.0,100.0,0.4893422521469319,Very High,698
TX058803,Professional Services,West,14,365685.0,73137.0,100,101,153590.0,0.0356876046920556,Suspicious Pattern,42418.0,100.0,0.5799937104338433,Very High,699
TX066794,Retail,South,12,44358.0,8872.0,79,111,19216.0,0.0515164929282455,Suspicious Pattern,5028.0,100.0,0.5667974209838135,Very High,700
TX092601,Agriculture,Scotland,24,31824.0,6365.0,102,100,14005.0,0.179717969693481,Suspicious Pattern,3563.0,100.0,0.5599233283056813,Very High,701
TX010817,Professional Services,London,9,1535971.0,307194.0,276,276,418635.0,0.097123615450652,Potential Under-Reporting,223467.0,100.0,0.7274460259991888,Very High,702
TX023640,Manufacturing,West,29,235216.0,47043.0,111,87,109352.0,0.014297747444492,Suspicious Pattern,25172.0,100.0,0.5350996530848242,Very High,703
TX001600,Construction,East,1,2537692.0,507538.0,97,112,1109536.0,0.0994549567508327,Suspicious Pattern,285631.0,100.0,0.5627775159475618,Very High,704
TX017165,Hospitality,London,12,496458.0,99292.0,356,215,129089.0,0.0523171760761846,Potential Under-Reporting,73473.0,100.0,0.7399800184507048,Very High,705
TX066787,Agriculture,South,25,461705.0,92341.0,290,209,102583.0,0.064926545273452,Potential Under-Reporting,71824.0,100.0,0.7778170043642586,Very High,706
TX058698,Manufacturing,London,24,972796.0,194559.0,102,88,441222.0,0.0259048796176529,Suspicious Pattern,106314.0,100.0,0.5464393356880579,Very High,707
TX052500,Agriculture,West,3,30551.0,6110.0,317,305,7314.0,0.0147002693723829,Potential Under-Reporting,4647.0,100.0,0.7605970344669569,Very High,708
TX094290,Construction,West,12,1415819.0,283164.0,108,105,567298.0,0.2534684949556406,Suspicious Pattern,169704.0,100.0,0.59931460165459,Very High,709
TX045739,Wholesale,London,29,38681.0,7736.0,313,194,6776.0,0.0531073862543557,Potential Under-Reporting,6380.0,100.0,0.8248235567849849,Very High,710
TX045712,Finance,London,1,9286.0,1857.0,277,282,2022.0,0.093072386876284,Potential Under-Reporting,1452.0,100.0,0.7822528537583459,Very High,711
TX081854,Agriculture,South,21,147004.0,29401.0,83,99,66900.0,0.0285480000022671,Suspicious Pattern,16020.0,100.0,0.5449103425757122,Very High,712
TX056475,Agriculture,East,25,1269843.0,253969.0,95,84,520390.0,0.1347968106404659,Suspicious Pattern,149890.0,100.0,0.590193433361447,Very High,713
TX058674,Wholesale,South,10,378669.0,75734.0,113,114,171716.0,0.0569525219141013,Suspicious Pattern,41390.0,100.0,0.5465274421724514,Very High,714
TX038791,Professional Services,West,10,800392.0,160078.0,233,298,85583.0,0.0790906346513891,Potential Under-Reporting,142961.0,100.0,0.8930736439144819,Very High,715
