taxpayer_id,industry,region,years_in_business,annual_turnover_£,vat_due_£,days_late_filing,days_late_payment,reported_turnover_£,filing_consistency_score,risk_flag,estimated_tax_gap_£
TX094647,Finance,Wales,27,251453.0,50291.0,7,2,251453.0,0.653145049702962,Normal,0.0
TX094648,Manufacturing,Scotland,15,13589.0,2718.0,5,1,13589.0,0.8901822421072964,Normal,0.0
TX094649,Wholesale,East,17,294853.0,58971.0,1,4,294853.0,0.9292980211563953,Normal,0.0
TX094650,Transport,East,14,572834.0,114567.0,6,5,572834.0,0.6235801868720457,Normal,0.0
TX094651,Agriculture,Wales,11,9270.0,1854.0,3,0,9270.0,0.9467895746198202,Normal,0.0
TX094652,Hospitality,West,29,31503.0,6301.0,4,1,31503.0,0.6859226121264559,Normal,0.0
TX094653,Manufacturing,West,1,221743.0,44349.0,2,13,221743.0,0.9173852348291386,Normal,0.0
TX094654,Hospitality,East,14,112493.0,22499.0,5,9,112493.0,0.8145226652302772,Normal,0.0
TX094655,Retail,London,17,654310.0,130862.0,4,5,654310.0,0.7302367451153159,Normal,0.0
TX094656,Professional Services,West,4,308318.0,61664.0,2,5,308318.0,0.7801349975639664,Normal,0.0
TX094657,Agriculture,Wales,4,497722.0,99544.0,0,1,497722.0,0.9505944071624435,Normal,0.0
TX094658,Wholesale,East,13,175944.0,35189.0,338,358,51913.0,0.027411351635939732,Potential Under-Reporting,24806.0
TX094659,Agriculture,West,14,251854.0,50371.0,2,1,251854.0,0.5963654429833948,Normal,0.0
TX094660,Wholesale,Wales,11,1797208.0,359442.0,6,2,1797208.0,0.6963789384162216,Normal,0.0
TX094661,Hospitality,London,11,61204.0,12241.0,3,0,61204.0,0.8627556898535284,Normal,0.0
TX094662,Retail,South,12,1519899.0,303980.0,0,0,1519899.0,0.7367146540212292,Normal,0.0
TX094663,Transport,London,8,934448.0,186890.0,101,105,553564.0,0.18176199815738175,Suspicious Pattern,76176.0
TX094664,Wholesale,London,8,418603.0,83721.0,2,2,418603.0,0.5824337970490618,Normal,0.0
TX094665,Transport,London,21,3099375.0,619875.0,1,2,3099375.0,0.5422948490096671,Normal,0.0
TX094666,Finance,Scotland,2,83926.0,16785.0,2,1,83926.0,0.7897521464039662,Normal,0.0
TX094667,Hospitality,London,13,2056336.0,411267.0,0,1,2056336.0,0.870296032982936,Normal,0.0
TX094668,Wholesale,South,18,365087.0,73017.0,1,0,365087.0,0.8388526224383014,Normal,0.0
TX094669,Construction,West,18,620588.0,124118.0,0,1,620588.0,0.7924405293922375,Normal,0.0
TX094670,Construction,East,19,24204.0,4841.0,6,2,24204.0,0.606191007698801,Normal,0.0
TX094671,Professional Services,East,14,19238.0,3848.0,1,5,19238.0,0.7328816183861766,Normal,0.0
TX094672,Agriculture,Wales,2,963641.0,192728.0,1,0,963641.0,0.801468469739351,Normal,0.0
TX094673,Retail,West,20,52811.0,10562.0,2,0,52811.0,0.8120839044301504,Normal,0.0
TX094674,Professional Services,North,5,123780.0,24756.0,1,1,123780.0,0.8049168572316723,Normal,0.0
TX094675,Finance,London,10,2573456.0,514691.0,9,1,2573456.0,0.7486657697443394,Normal,0.0
TX094676,Transport,Wales,7,75896.0,15179.0,2,5,75896.0,0.8801982045684074,Normal,0.0
TX094677,Retail,London,10,3079211.0,615842.0,0,0,3079211.0,0.8076900466144967,Normal,0.0
TX094678,Hospitality,North,18,1760661.0,352132.0,1,1,1760661.0,0.9729676823295491,Normal,0.0
TX094679,Finance,London,27,878.0,176.0,84,91,476.0,0.016212998571172043,Suspicious Pattern,80.0
TX094680,Finance,South,3,1017970.0,203594.0,1,0,1017970.0,0.9323077311609839,Normal,0.0
TX094681,Professional Services,Scotland,29,768696.0,153739.0,3,0,768696.0,0.8189997903097535,Normal,0.0
TX094682,Hospitality,London,17,245811.0,49162.0,6,0,245811.0,0.815863766037787,Normal,0.0
TX094683,Retail,Wales,21,4561690.0,912338.0,11,2,4561690.0,0.8492423474449308,Normal,0.0
TX094684,Professional Services,East,4,19188.0,3838.0,3,4,19188.0,0.9645378024524915,Normal,0.0
TX094685,Finance,East,6,234659.0,46932.0,1,3,234659.0,0.6133921588056976,Normal,0.0
TX094686,Finance,South,29,36315.0,7263.0,6,3,36315.0,0.807713182346131,Normal,0.0
TX094687,Wholesale,South,9,67486.0,13497.0,0,0,67486.0,0.7093344173706473,Normal,0.0
TX094688,Manufacturing,Wales,7,141638.0,28328.0,0,2,141638.0,0.701735011712148,Normal,0.0
TX094689,Transport,London,13,1502.0,300.0,4,1,1502.0,0.9139020876675186,Normal,0.0
TX094690,Hospitality,North,29,88102.0,17620.0,2,2,88102.0,0.7700112704551324,Normal,0.0
TX094691,Agriculture,West,21,352580.0,70516.0,15,1,352580.0,0.7448661325140589,Normal,0.0
TX094692,Transport,London,17,19961.0,3992.0,0,0,19961.0,0.9259424713286706,Normal,0.0
TX094693,Retail,East,29,73991.0,14798.0,2,1,73991.0,0.8824348755289138,Normal,0.0
TX094694,Manufacturing,London,8,1188982.0,237796.0,2,0,1188982.0,0.556692202525339,Normal,0.0
TX094695,Professional Services,South,29,281672.0,56334.0,20,0,281672.0,0.8131064676489376,Normal,0.0
TX094696,Professional Services,North,6,379467.0,75893.0,3,1,379467.0,0.8509318507095291,Normal,0.0
TX094697,Construction,South,15,943226.0,188645.0,90,106,534614.0,0.0360755193069009,Suspicious Pattern,81722.0
TX094698,Manufacturing,West,12,185695.0,37139.0,1,2,185695.0,0.9710264641041298,Normal,0.0
TX094699,Retail,South,27,46031.0,9206.0,0,0,46031.0,0.7673663254754393,Normal,0.0
TX094700,Construction,East,22,580411.0,116082.0,0,0,580411.0,0.7601008750108302,Normal,0.0
TX094701,Wholesale,East,7,1135385.0,227077.0,0,2,1135385.0,0.7304720371304272,Normal,0.0
TX094702,Finance,Scotland,16,43422.0,8684.0,0,1,43422.0,0.6906558138735363,Normal,0.0
TX094703,Retail,London,29,618251.0,123650.0,5,0,618251.0,0.9531324347962438,Normal,0.0
TX094704,Hospitality,North,7,20214.0,4043.0,7,1,20214.0,0.8833945870151817,Normal,0.0
TX094705,Agriculture,South,18,569371.0,113874.0,12,1,569371.0,0.6482124028051819,Normal,0.0
TX094706,Construction,London,6,1604560.0,320912.0,1,1,1604560.0,0.9731247527916282,Normal,0.0
TX094707,Agriculture,North,12,971788.0,194358.0,0,1,971788.0,0.7259725821373053,Normal,0.0
TX094708,Finance,East,21,122325.0,24465.0,1,2,122325.0,0.858185281969055,Normal,0.0
TX094709,Retail,North,18,194218.0,38844.0,1,1,194218.0,0.7956513587165027,Normal,0.0
TX094710,Professional Services,East,4,177049.0,35410.0,1,1,177049.0,0.8095475060532955,Normal,0.0
TX094711,Transport,North,26,344411.0,68882.0,8,8,344411.0,0.8529043994944446,Normal,0.0
TX094712,Retail,North,23,516436.0,103287.0,0,3,516436.0,0.8441493632757274,Normal,0.0
TX094713,Wholesale,West,22,70067.0,14013.0,1,1,70067.0,0.7246002550909556,Normal,0.0
TX094714,Retail,Wales,17,21569.0,4314.0,6,0,21569.0,0.743482941127185,Normal,0.0
TX094715,Agriculture,London,23,333321.0,66664.0,0,4,333321.0,0.6829708012411225,Normal,0.0
TX094716,Hospitality,Scotland,14,47310.0,9462.0,0,0,47310.0,0.786284136909515,Normal,0.0
TX094717,Agriculture,East,19,4310.0,862.0,0,0,4310.0,0.915577378533062,Normal,0.0
TX094718,Professional Services,South,10,87010.0,17402.0,1,1,87010.0,0.6879360198846648,Normal,0.0
TX094719,Agriculture,North,3,2512316.0,502463.0,0,1,2512316.0,0.9053011372241401,Normal,0.0
TX094720,Wholesale,South,11,409408.0,81882.0,0,0,409408.0,0.6929009174410113,Normal,0.0
TX094721,Manufacturing,West,2,40249.0,8050.0,2,0,40249.0,0.7556514123411404,Normal,0.0
TX094722,Retail,Wales,15,182166.0,36433.0,2,1,182166.0,0.844580109835864,Normal,0.0
TX094723,Transport,West,4,21799.0,4360.0,6,3,21799.0,0.698843342997072,Normal,0.0
TX094724,Hospitality,West,24,1605293.0,321059.0,1,2,1605293.0,0.8486202495271025,Normal,0.0
TX094725,Finance,Wales,13,73439.0,14688.0,7,0,73439.0,0.9042904743760144,Normal,0.0
TX094726,Manufacturing,North,17,27672.0,5534.0,3,6,27672.0,0.8571757528017285,Normal,0.0
TX094727,Transport,Wales,28,1357304.0,271461.0,2,1,1357304.0,0.8685269099015722,Normal,0.0
TX094728,Transport,East,6,70877.0,14175.0,7,1,70877.0,0.7587221602190931,Normal,0.0
TX094729,Construction,Wales,24,678292.0,135658.0,92,71,343623.0,0.15482141892921233,Suspicious Pattern,66933.0
TX094730,Hospitality,North,13,8213.0,1643.0,2,7,8213.0,0.9629192288258656,Normal,0.0
TX094731,Wholesale,Wales,29,40236.0,8047.0,4,0,40236.0,0.7214013579980323,Normal,0.0
TX094732,Finance,Scotland,14,99150.0,19830.0,6,0,99150.0,0.9509776029276392,Normal,0.0
TX094733,Hospitality,East,25,158285.0,31657.0,3,1,158285.0,0.8160577564883204,Normal,0.0
TX094734,Agriculture,London,18,19952.0,3990.0,1,4,19952.0,0.7072652619937516,Normal,0.0
TX094735,Retail,Wales,6,104928.0,20986.0,3,0,104928.0,0.6659587524672539,Normal,0.0
TX094736,Construction,Scotland,24,5789.0,1158.0,1,0,5789.0,0.7338646588062376,Normal,0.0
TX094737,Transport,West,3,33496.0,6699.0,6,0,33496.0,0.8035954724776613,Normal,0.0
TX094738,Retail,South,4,89492.0,17898.0,0,0,89492.0,0.735926520179055,Normal,0.0
TX094739,Transport,London,25,323930.0,64786.0,1,0,323930.0,0.7732694839306771,Normal,0.0
TX094740,Professional Services,West,10,5007.0,1001.0,3,0,5007.0,0.9152904804772525,Normal,0.0
TX094741,Hospitality,East,25,235601.0,47120.0,1,0,235601.0,0.5582581297481195,Normal,0.0
TX094742,Professional Services,West,20,1911973.0,382395.0,0,0,1911973.0,0.7945562676224077,Normal,0.0
TX094743,Hospitality,North,10,95084.0,19017.0,1,4,95084.0,0.766147286066155,Normal,0.0
TX094744,Transport,West,8,393225.0,78645.0,3,0,393225.0,0.8998531552905216,Normal,0.0
TX094745,Agriculture,East,17,227114.0,45423.0,0,0,227114.0,0.8305137702023124,Normal,0.0
TX094746,Wholesale,Scotland,8,103870.0,20774.0,1,4,103870.0,0.7842230898538902,Normal,0.0
TX094747,Hospitality,South,23,73745.0,14749.0,8,1,73745.0,0.8404210046804999,Normal,0.0
TX094748,Transport,East,4,591376.0,118275.0,8,2,591376.0,0.941414240985453,Normal,0.0
TX094749,Manufacturing,London,6,87511.0,17502.0,1,5,87511.0,0.5955458268160683,Normal,0.0
TX094750,Construction,North,5,98187.0,19637.0,5,1,98187.0,0.8403649949126996,Normal,0.0
TX094751,Wholesale,Wales,10,305378.0,61076.0,1,1,305378.0,0.63785280996392,Normal,0.0
TX094752,Wholesale,Scotland,23,81867.0,16373.0,1,0,81867.0,0.4099386380436675,Normal,0.0
TX094753,Finance,Scotland,11,6578.0,1316.0,2,0,6578.0,0.7422992369846981,Normal,0.0
TX094754,Construction,West,2,1183011.0,236602.0,1,0,1183011.0,0.7364177670019627,Normal,0.0
TX094755,Hospitality,Scotland,9,24818.0,4964.0,1,2,24818.0,0.8108814020588558,Normal,0.0
TX094756,Wholesale,East,2,239833.0,47967.0,2,1,239833.0,0.9241231617600671,Normal,0.0
TX094757,Wholesale,North,28,86285.0,17257.0,0,1,86285.0,0.704151724925357,Normal,0.0
TX094758,Hospitality,London,26,67943.0,13589.0,0,0,67943.0,0.9081331174793489,Normal,0.0
TX094759,Manufacturing,South,10,16639.0,3328.0,11,5,16639.0,0.44467943764194545,Normal,0.0
TX094760,Manufacturing,North,23,106270.0,21254.0,5,5,106270.0,0.9152070539624603,Normal,0.0
TX094761,Finance,London,29,82224.0,16445.0,1,3,82224.0,0.9269262804658753,Normal,0.0
TX094762,Finance,North,2,135272.0,27054.0,2,1,135272.0,0.42925602065501717,Normal,0.0
TX094763,Retail,Scotland,22,902.0,180.0,2,1,902.0,0.8880418952380392,Normal,0.0
TX094764,Transport,North,22,638226.0,127645.0,1,3,638226.0,0.7126932466822105,Normal,0.0
TX094765,Manufacturing,Scotland,2,488421.0,97684.0,1,0,488421.0,0.76387234319202,Normal,0.0
TX094766,Manufacturing,North,21,1191208.0,238242.0,0,0,1191208.0,0.7086883735365499,Normal,0.0
TX094767,Retail,South,18,37006.0,7401.0,6,0,37006.0,0.9895126885282888,Normal,0.0
TX094768,Construction,South,23,2068777.0,413755.0,0,0,2068777.0,0.9243597272725542,Normal,0.0
TX094769,Hospitality,Wales,7,835052.0,167010.0,3,7,835052.0,0.7822782090571531,Normal,0.0
TX094770,Manufacturing,West,5,1080902.0,216180.0,1,0,1080902.0,0.8202658979142583,Normal,0.0
TX094771,Wholesale,North,11,199308.0,39862.0,0,0,199308.0,0.7737992004923081,Normal,0.0
TX094772,Manufacturing,West,11,25761.0,5152.0,0,0,25761.0,0.7263784671089365,Normal,0.0
TX094773,Professional Services,North,26,10731.0,2146.0,0,3,10731.0,0.9619206493042934,Normal,0.0
TX094774,Manufacturing,London,21,78024.0,15605.0,3,1,78024.0,0.5067758476883916,Normal,0.0
TX094775,Agriculture,West,19,103077.0,20615.0,3,1,103077.0,0.8384288887225673,Normal,0.0
TX094776,Manufacturing,Wales,14,53412.0,10682.0,0,0,53412.0,0.7435277832344442,Normal,0.0
TX094777,Agriculture,Wales,1,175233.0,35047.0,6,0,175233.0,0.5022878302963915,Normal,0.0
TX094778,Finance,South,16,395084.0,79017.0,110,88,224913.0,0.20265602253813136,Suspicious Pattern,34034.0
TX094779,Professional Services,North,8,56744.0,11349.0,2,3,56744.0,0.5823897033488021,Normal,0.0
TX094780,Finance,West,24,49443.0,9889.0,0,1,49443.0,0.790061709522203,Normal,0.0
TX094781,Construction,London,12,122414.0,24483.0,2,2,122414.0,0.9468302733271703,Normal,0.0
TX094782,Manufacturing,Scotland,22,25003.0,5001.0,1,0,25003.0,0.9626591992363962,Normal,0.0
TX094783,Professional Services,North,25,9692.0,1938.0,5,0,9692.0,0.8187135732679373,Normal,0.0
TX094784,Manufacturing,South,7,7548.0,1510.0,0,1,7548.0,0.6025655302813571,Normal,0.0
TX094785,Retail,South,24,227111.0,45422.0,0,1,227111.0,0.9360137603394544,Normal,0.0
TX094786,Hospitality,West,4,327481.0,65496.0,0,1,327481.0,0.7869104575532627,Normal,0.0
TX094787,Professional Services,Wales,4,583469.0,116694.0,3,0,583469.0,0.7826428964350944,Normal,0.0
TX094788,Agriculture,South,4,1225701.0,245140.0,2,5,1225701.0,0.8247823485701378,Normal,0.0
TX094789,Agriculture,North,14,112533.0,22507.0,0,7,112533.0,0.9008090353281646,Normal,0.0
TX094790,Retail,Wales,11,379382.0,75876.0,113,61,223926.0,0.19161922493879352,Suspicious Pattern,31091.0
TX094791,Transport,North,8,14019.0,2804.0,4,1,14019.0,0.9222245554132628,Normal,0.0
TX094792,Hospitality,London,14,138774.0,27755.0,1,0,138774.0,0.986130593733432,Normal,0.0
TX094793,Manufacturing,Scotland,3,346802.0,69360.0,0,0,346802.0,0.7208730148895469,Normal,0.0
TX094794,Retail,Scotland,9,361794.0,72359.0,0,0,361794.0,0.9644331412865469,Normal,0.0
TX094795,Construction,London,13,48320.0,9664.0,6,0,48320.0,0.9476414727071306,Normal,0.0
TX094796,Agriculture,Wales,1,31833.0,6367.0,1,4,31833.0,0.7079086369928879,Normal,0.0
TX094797,Finance,South,14,111285.0,22257.0,5,1,111285.0,0.8556484872898049,Normal,0.0
TX094798,Agriculture,West,30,10141.0,2028.0,1,0,10141.0,0.8448357446266563,Normal,0.0
TX094799,Hospitality,Scotland,14,67470.0,13494.0,1,1,67470.0,0.937415885860142,Normal,0.0
TX094800,Manufacturing,West,2,12627.0,2525.0,3,0,12627.0,0.8366684305737278,Normal,0.0
TX094801,Finance,Wales,23,68402.0,13680.0,1,0,68402.0,0.5047177796169116,Normal,0.0
TX094802,Construction,North,17,467754.0,93551.0,2,3,467754.0,0.7967960286183039,Normal,0.0
TX094803,Manufacturing,North,29,208111.0,41622.0,5,1,208111.0,0.9677496017012984,Normal,0.0
TX094804,Transport,Wales,27,86317.0,17263.0,1,1,86317.0,0.6300447278711376,Normal,0.0
TX094805,Retail,Wales,2,597717.0,119543.0,0,1,597717.0,0.5945564705586115,Normal,0.0
TX094806,Manufacturing,Wales,21,370143.0,74029.0,85,90,185421.0,0.022900201454581357,Suspicious Pattern,36944.0
TX094807,Manufacturing,London,26,155129.0,31026.0,2,0,155129.0,0.8376532487689462,Normal,0.0
TX094808,Construction,East,4,64243.0,12849.0,1,0,64243.0,0.9434881344303919,Normal,0.0
TX094809,Wholesale,East,26,50053.0,10011.0,2,1,50053.0,0.6899985352693819,Normal,0.0
TX094810,Agriculture,Wales,3,515233.0,103047.0,1,6,515233.0,0.9008471830248297,Normal,0.0
TX094811,Finance,South,9,31324.0,6265.0,0,3,31324.0,0.7327874628074417,Normal,0.0
TX094812,Finance,Wales,8,314555.0,62911.0,0,2,314555.0,0.9403328305095143,Normal,0.0
TX094813,Hospitality,South,8,85044.0,17009.0,4,2,85044.0,0.6742198875308637,Normal,0.0
TX094814,Construction,South,19,49336.0,9867.0,2,0,49336.0,0.939865018032733,Normal,0.0
TX094815,Hospitality,South,10,277982.0,55596.0,0,2,277982.0,0.9386842737446952,Normal,0.0
TX094816,Wholesale,Wales,7,63958.0,12792.0,2,1,63958.0,0.9173391366297836,Normal,0.0
TX094817,Manufacturing,North,23,725474.0,145095.0,0,1,725474.0,0.8124414048417281,Normal,0.0
TX094818,Wholesale,North,16,112642.0,22528.0,4,5,112642.0,0.6975998416370466,Normal,0.0
TX094819,Hospitality,East,29,260673.0,52135.0,5,3,260673.0,0.8973193891842621,Normal,0.0
TX094820,Wholesale,South,13,296269.0,59254.0,1,0,296269.0,0.5754414321253892,Normal,0.0
TX094821,Transport,London,28,546208.0,109242.0,4,1,546208.0,0.803801262870958,Normal,0.0
TX094822,Hospitality,Scotland,17,187289.0,37458.0,11,0,187289.0,0.889813831932755,Normal,0.0
TX094823,Wholesale,West,11,72179.0,14436.0,3,0,72179.0,0.8420026551603573,Normal,0.0
TX094824,Finance,London,17,93934.0,18787.0,2,0,93934.0,0.931676603521233,Normal,0.0
TX094825,Professional Services,West,20,135979.0,27196.0,0,1,135979.0,0.8445962107688266,Normal,0.0
TX094826,Transport,East,27,145252.0,29050.0,0,0,145252.0,0.899446347507766,Normal,0.0
TX094827,Hospitality,North,3,85470.0,17094.0,0,0,85470.0,0.8232713177406199,Normal,0.0
TX094828,Construction,North,9,34765.0,6953.0,1,0,34765.0,0.9694138631863951,Normal,0.0
TX094829,Hospitality,London,8,203598.0,40720.0,4,2,203598.0,0.872364784963684,Normal,0.0
TX094830,Hospitality,East,18,367767.0,73553.0,5,1,367767.0,0.3746061918202768,Normal,0.0
TX094831,Agriculture,West,4,28926.0,5785.0,5,3,28926.0,0.8269902044349865,Normal,0.0
TX094832,Finance,North,27,5316768.0,1063354.0,7,1,5316768.0,0.7474157595400488,Normal,0.0
TX094833,Professional Services,Scotland,30,459204.0,91841.0,11,8,459204.0,0.7637282900242532,Normal,0.0
TX094834,Construction,North,1,105067.0,21013.0,16,0,105067.0,0.7617362850472249,Normal,0.0
TX094835,Retail,West,28,117312.0,23462.0,0,3,117312.0,0.8030695498764064,Normal,0.0
TX094836,Manufacturing,North,18,419425.0,83885.0,4,2,419425.0,0.9962882726931549,Normal,0.0
TX094837,Hospitality,East,6,441437.0,88287.0,2,3,441437.0,0.8880045919671312,Normal,0.0
TX094838,Finance,West,6,464775.0,92955.0,5,6,464775.0,0.8052422084900221,Normal,0.0
TX094839,Professional Services,West,15,412965.0,82593.0,5,3,412965.0,0.7727974447328895,Normal,0.0
TX094840,Finance,West,16,3356335.0,671267.0,1,0,3356335.0,0.8606304512019021,Normal,0.0
TX094841,Agriculture,West,27,63335.0,12667.0,2,0,63335.0,0.7290441417093002,Normal,0.0
TX094842,Finance,South,24,107208.0,21442.0,2,1,107208.0,0.7975666987884537,Normal,0.0
TX094843,Professional Services,Scotland,20,89173.0,17835.0,2,0,89173.0,0.7722377587843814,Normal,0.0
TX094844,Manufacturing,North,22,71941.0,14388.0,2,2,71941.0,0.8347342415104698,Normal,0.0
TX094845,Hospitality,South,7,77277.0,15455.0,6,0,77277.0,0.7770703075318603,Normal,0.0
TX094846,Professional Services,Wales,9,107087.0,21417.0,3,7,107087.0,0.7262531017003105,Normal,0.0
TX094847,Manufacturing,South,24,731179.0,146236.0,2,1,731179.0,0.36345186229571275,Normal,0.0
TX094848,Wholesale,South,4,113932.0,22786.0,0,1,113932.0,0.8555637078211373,Normal,0.0
TX094849,Transport,London,15,1237432.0,247486.0,1,0,1237432.0,0.8849483458210416,Normal,0.0
TX094850,Retail,London,12,111853.0,22371.0,6,6,111853.0,0.8031584693559662,Normal,0.0
TX094851,Finance,East,21,290579.0,58116.0,0,0,290579.0,0.9148088678484182,Normal,0.0
TX094852,Finance,East,12,497902.0,99580.0,0,4,497902.0,0.8909249049597489,Normal,0.0
TX094853,Construction,Scotland,15,204795.0,40959.0,2,4,204795.0,0.7904953728146572,Normal,0.0
TX094854,Professional Services,London,22,11642.0,2328.0,3,0,11642.0,0.9373187260107931,Normal,0.0
TX094855,Agriculture,West,26,86760.0,17352.0,0,0,86760.0,0.6539383423608066,Normal,0.0
TX094856,Construction,Wales,7,103733.0,20747.0,0,1,103733.0,0.7857076204088885,Normal,0.0
TX094857,Transport,South,14,1125263.0,225053.0,0,0,1125263.0,0.859544334238138,Normal,0.0
TX094858,Retail,West,26,222297.0,44459.0,1,0,222297.0,0.8539114104727028,Normal,0.0
TX094859,Professional Services,London,23,69631.0,13926.0,1,0,69631.0,0.8064583210504946,Normal,0.0
TX094860,Wholesale,East,25,65059.0,13012.0,3,0,65059.0,0.7888487254622906,Normal,0.0
TX094861,Professional Services,East,2,102223.0,20445.0,5,0,102223.0,0.8619003746855126,Normal,0.0
TX094862,Retail,London,27,5995.0,1199.0,4,3,5995.0,0.8363773902222594,Normal,0.0
TX094863,Retail,Wales,23,361447.0,72289.0,7,0,361447.0,0.7476554330176721,Normal,0.0
TX094864,Agriculture,North,25,281379.0,56276.0,3,1,281379.0,0.7751356579182831,Normal,0.0
TX094865,Wholesale,South,26,1126411.0,225282.0,4,1,1126411.0,0.7546663477071075,Normal,0.0
TX094866,Transport,Scotland,13,90462.0,18092.0,5,2,90462.0,0.8359417671690041,Normal,0.0
TX094867,Retail,Wales,19,382592.0,76518.0,3,1,382592.0,0.8337813074275636,Normal,0.0
TX094868,Agriculture,Scotland,29,349632.0,69926.0,1,0,349632.0,0.9443114148013549,Normal,0.0
TX094869,Retail,Scotland,15,29513.0,5903.0,3,0,29513.0,0.8195079465538558,Normal,0.0
TX094870,Finance,North,9,107563.0,21513.0,2,1,107563.0,0.8236652809472792,Normal,0.0
TX094871,Hospitality,South,6,41653.0,8331.0,8,1,41653.0,0.7365193321526897,Normal,0.0
TX094872,Construction,East,7,20189.0,4038.0,1,4,20189.0,0.618416810402296,Normal,0.0
TX094873,Transport,Scotland,6,54120.0,10824.0,0,0,54120.0,0.774932254173096,Normal,0.0
TX094874,Agriculture,South,10,125460.0,25092.0,3,0,125460.0,0.6826588758354233,Normal,0.0
TX094875,Professional Services,East,27,47681.0,9536.0,0,1,47681.0,0.8807918546903891,Normal,0.0
TX094876,Wholesale,Scotland,7,1186200.0,237240.0,8,0,1186200.0,0.7894030793315292,Normal,0.0
TX094877,Manufacturing,Wales,11,7694.0,1539.0,10,3,7694.0,0.7678357066715928,Normal,0.0
TX094878,Transport,London,22,37942.0,7588.0,2,0,37942.0,0.7686755815072045,Normal,0.0
TX094879,Hospitality,London,30,338881.0,67776.0,0,1,338881.0,0.8591695045202411,Normal,0.0
TX094880,Construction,Scotland,27,5209.0,1042.0,7,2,5209.0,0.7322847308668046,Normal,0.0
TX094881,Hospitality,Scotland,6,25339.0,5068.0,1,0,25339.0,0.592491548525708,Normal,0.0
TX094882,Wholesale,Wales,10,2478911.0,495782.0,1,2,2478911.0,0.9081351191009017,Normal,0.0
TX094883,Professional Services,East,24,62526.0,12505.0,3,1,62526.0,0.5985567498618451,Normal,0.0
TX094884,Agriculture,North,21,173325.0,34665.0,9,1,173325.0,0.740458720085229,Normal,0.0
TX094885,Retail,South,20,14481.0,2896.0,0,1,14481.0,0.9260423466414245,Normal,0.0
TX094886,Agriculture,Wales,30,79157.0,15831.0,4,0,79157.0,0.8075892875967289,Normal,0.0
TX094887,Construction,Scotland,4,108316.0,21663.0,2,1,108316.0,0.842931150562449,Normal,0.0
TX094888,Professional Services,London,3,1681320.0,336264.0,3,0,1681320.0,0.6826114278341767,Normal,0.0
TX094889,Retail,Wales,11,189346.0,37869.0,11,1,189346.0,0.896044068201042,Normal,0.0
TX094890,Construction,Wales,24,207778.0,41556.0,1,2,207778.0,0.9112225205094049,Normal,0.0
TX094891,Professional Services,Wales,4,543609.0,108722.0,1,0,543609.0,0.8475861653722642,Normal,0.0
TX094892,Hospitality,East,2,283323.0,56665.0,3,2,283323.0,0.9177743021666276,Normal,0.0
TX094893,Retail,South,15,238518.0,47704.0,3,3,238518.0,0.86787220640012,Normal,0.0
TX094894,Hospitality,West,19,234255.0,46851.0,1,0,234255.0,0.6876097215452651,Normal,0.0
TX094895,Retail,North,8,58927.0,11785.0,0,0,58927.0,0.8953893357982546,Normal,0.0
TX094896,Transport,North,11,38999.0,7800.0,7,0,38999.0,0.7364909827863931,Normal,0.0
TX094897,Wholesale,South,11,1482290.0,296458.0,1,2,1482290.0,0.8380285980525318,Normal,0.0
TX094898,Transport,Wales,7,285432.0,57086.0,7,4,285432.0,0.8545910874765433,Normal,0.0
TX094899,Finance,Wales,5,604019.0,120804.0,3,1,604019.0,0.7649937381622115,Normal,0.0
TX094900,Finance,West,16,112240.0,22448.0,3,1,112240.0,0.8237219168301907,Normal,0.0
TX094901,Construction,Scotland,1,291942.0,58388.0,5,0,291942.0,0.7855253030467265,Normal,0.0
TX094902,Manufacturing,East,30,446964.0,89393.0,14,2,446964.0,0.7348982996861458,Normal,0.0
TX094903,Wholesale,North,20,195571.0,39114.0,1,11,195571.0,0.8645105611916852,Normal,0.0
TX094904,Construction,South,1,122423.0,24485.0,3,0,122423.0,0.7917804064449371,Normal,0.0
TX094905,Transport,South,26,465264.0,93053.0,0,0,465264.0,0.7515969568934548,Normal,0.0
TX094906,Hospitality,East,30,489996.0,97999.0,4,0,489996.0,0.8360195960714616,Normal,0.0
TX094907,Manufacturing,London,18,184857.0,36971.0,1,1,184857.0,0.8957135393898106,Normal,0.0
TX094908,Retail,Wales,11,287064.0,57413.0,2,2,287064.0,0.678681016918824,Normal,0.0
TX094909,Construction,Wales,21,429577.0,85915.0,0,1,429577.0,0.8156781599340539,Normal,0.0
TX094910,Construction,East,8,2192935.0,438587.0,4,0,2192935.0,0.8241728726842099,Normal,0.0
TX094911,Wholesale,East,13,112920.0,22584.0,7,1,112920.0,0.8302131588712702,Normal,0.0
TX094912,Manufacturing,East,19,1345456.0,269091.0,103,61,745671.0,0.04530965501781239,Suspicious Pattern,119956.0
TX094913,Construction,East,21,34834.0,6967.0,1,0,34834.0,0.3973998511244252,Normal,0.0
TX094914,Retail,Wales,11,50514.0,10103.0,0,0,50514.0,0.7598814938972426,Normal,0.0
TX094915,Professional Services,London,30,1581194.0,316239.0,3,2,1581194.0,0.8810200004793353,Normal,0.0
TX094916,Transport,South,23,210275.0,42055.0,0,1,210275.0,0.6682242992513433,Normal,0.0
TX094917,Manufacturing,North,17,16447.0,3289.0,0,2,16447.0,0.7604999518364011,Normal,0.0
